"","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","song","album.x","song.title","song.id","artist","album.y","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","Date","Chart","Artist","Date2","album2","album.date"
"45",0,2,2,1,1,2,1,2,4,2,"Cure","Load","Cure","5De0T23DDwoV7TN5A3sHEY","Metallica","Load",0.609,0.846,8,-5.43,1,0.0276,2e-05,0.000909,0.0574,0.778,115.274,"audio_features","5De0T23DDwoV7TN5A3sHEY","spotify:track:5De0T23DDwoV7TN5A3sHEY","https://api.spotify.com/v1/tracks/5De0T23DDwoV7TN5A3sHEY","https://api.spotify.com/v1/audio-analysis/5De0T23DDwoV7TN5A3sHEY",294200,4,1996-06-04,1,"Metallica",1996,"Load","Load 1996"
"46",3,2,3,6,4,9,2,4,9,7,"Poor Twisted Me","Load","Poor Twisted Me","4XfQg5rBmwbZjmXbp0wxds","Metallica","Load",0.477,0.919,1,-4.741,1,0.0681,9.91e-05,0.045,0.0413,0.476,118.243,"audio_features","4XfQg5rBmwbZjmXbp0wxds","spotify:track:4XfQg5rBmwbZjmXbp0wxds","https://api.spotify.com/v1/tracks/4XfQg5rBmwbZjmXbp0wxds","https://api.spotify.com/v1/audio-analysis/4XfQg5rBmwbZjmXbp0wxds",240000,4,1996-06-04,1,"Metallica",1996,"Load","Load 1996"
"47",2,3,3,2,5,2,4,4,3,7,"Wasting My Hate","Load","Wasting My Hate","3tIV4YWEZyzq4QtgvIgwxL","Metallica","Load",0.512,0.92,8,-5.684,1,0.0493,0.000108,0.0272,0.111,0.432,81.461,"audio_features","3tIV4YWEZyzq4QtgvIgwxL","spotify:track:3tIV4YWEZyzq4QtgvIgwxL","https://api.spotify.com/v1/tracks/3tIV4YWEZyzq4QtgvIgwxL","https://api.spotify.com/v1/audio-analysis/3tIV4YWEZyzq4QtgvIgwxL",237440,4,1996-06-04,1,"Metallica",1996,"Load","Load 1996"
"48",2,4,1,3,4,3,2,5,8,8,"Mama Said","Load","Mama Said","4ePx4Js87KSIVMLL4RD7vX","Metallica","Load",0.451,0.497,8,-7.694,0,0.0311,0.0186,0.000505,0.395,0.397,135.298,"audio_features","4ePx4Js87KSIVMLL4RD7vX","spotify:track:4ePx4Js87KSIVMLL4RD7vX","https://api.spotify.com/v1/tracks/4ePx4Js87KSIVMLL4RD7vX","https://api.spotify.com/v1/audio-analysis/4ePx4Js87KSIVMLL4RD7vX",319600,4,1996-06-04,1,"Metallica",1996,"Load","Load 1996"
"49",4,1,5,2,0,6,0,2,8,2,"Thorn Within","Load","Thorn Within","2aKhGkbQ6mWIGsR0kpSdfj","Metallica","Load",0.526,0.897,10,-5.848,0,0.0311,1.59e-05,0.408,0.295,0.651,117.699,"audio_features","2aKhGkbQ6mWIGsR0kpSdfj","spotify:track:2aKhGkbQ6mWIGsR0kpSdfj","https://api.spotify.com/v1/tracks/2aKhGkbQ6mWIGsR0kpSdfj","https://api.spotify.com/v1/audio-analysis/2aKhGkbQ6mWIGsR0kpSdfj",351560,4,1996-06-04,1,"Metallica",1996,"Load","Load 1996"
"50",4,8,3,9,7,7,5,9,16,9,"Ronnie","Load","Ronnie","4Vv7tatQcfAZcXmMh7ireQ","Metallica","Load",0.552,0.907,1,-5.476,1,0.0329,0.00145,0.00353,0.0481,0.591,84.469,"audio_features","4Vv7tatQcfAZcXmMh7ireQ","spotify:track:4Vv7tatQcfAZcXmMh7ireQ","https://api.spotify.com/v1/tracks/4Vv7tatQcfAZcXmMh7ireQ","https://api.spotify.com/v1/audio-analysis/4Vv7tatQcfAZcXmMh7ireQ",317200,4,1996-06-04,1,"Metallica",1996,"Load","Load 1996"
"51",3,7,1,4,2,1,0,4,10,3,"The Outlaw Torn","Load","The Outlaw Torn","44ARj4IaCoOevEu1oy0z1v","Metallica","Load",0.621,0.725,1,-6.802,1,0.0318,0.00026,0.0637,0.368,0.418,118.515,"audio_features","44ARj4IaCoOevEu1oy0z1v","spotify:track:44ARj4IaCoOevEu1oy0z1v","https://api.spotify.com/v1/tracks/44ARj4IaCoOevEu1oy0z1v","https://api.spotify.com/v1/audio-analysis/44ARj4IaCoOevEu1oy0z1v",588600,4,1996-06-04,1,"Metallica",1996,"Load","Load 1996"
"52",0,2,1,3,2,3,2,3,4,3,"Fuel","Re-load","Fuel","1tTPC0hsnXq1IGpvWY54JC","Metallica","Reload",0.491,0.951,1,-3.775,1,0.0465,2.3e-05,0.00354,0.0424,0.555,106.948,"audio_features","1tTPC0hsnXq1IGpvWY54JC","spotify:track:1tTPC0hsnXq1IGpvWY54JC","https://api.spotify.com/v1/tracks/1tTPC0hsnXq1IGpvWY54JC","https://api.spotify.com/v1/audio-analysis/1tTPC0hsnXq1IGpvWY54JC",269733,4,1997-11-18,1,"Metallica",1997,"Reload","Reload 1997"
"53",1,5,1,4,5,3,2,7,8,8,"The Memory Remains","Re-load","The Memory Remains","0vhOJ8a3M2LWnBNrDXJKDl","Metallica","Reload",0.432,0.904,10,-3.697,0,0.0432,0.000321,0.00982,0.206,0.6,144.401,"audio_features","0vhOJ8a3M2LWnBNrDXJKDl","spotify:track:0vhOJ8a3M2LWnBNrDXJKDl","https://api.spotify.com/v1/tracks/0vhOJ8a3M2LWnBNrDXJKDl","https://api.spotify.com/v1/audio-analysis/0vhOJ8a3M2LWnBNrDXJKDl",279240,4,1997-11-18,1,"Metallica",1997,"Reload","Reload 1997"
"54",3,3,1,2,4,5,1,3,7,6,"The Unforgiven II","Re-load",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",0,4,0,0,2,1,0,2,2,2,"Better Than You","Re-load","Better Than You","52TariT5sfkYzKRwdVMrRw","Metallica","Reload",0.477,0.964,1,-5.44,1,0.052,3.59e-05,0.532,0.893,0.459,78.193,"audio_features","52TariT5sfkYzKRwdVMrRw","spotify:track:52TariT5sfkYzKRwdVMrRw","https://api.spotify.com/v1/tracks/52TariT5sfkYzKRwdVMrRw","https://api.spotify.com/v1/audio-analysis/52TariT5sfkYzKRwdVMrRw",321600,4,1997-11-18,1,"Metallica",1997,"Reload","Reload 1997"
"56",0,2,0,2,2,1,1,3,3,3,"Slither","Re-load","Slither","4E8tO8klOrcNGojpOvttMD","Metallica","Reload",0.505,0.857,8,-3.841,1,0.0352,3.93e-05,0.00777,0.174,0.51,110.501,"audio_features","4E8tO8klOrcNGojpOvttMD","spotify:track:4E8tO8klOrcNGojpOvttMD","https://api.spotify.com/v1/tracks/4E8tO8klOrcNGojpOvttMD","https://api.spotify.com/v1/audio-analysis/4E8tO8klOrcNGojpOvttMD",313200,4,1997-11-18,1,"Metallica",1997,"Reload","Reload 1997"
"57",6,5,5,5,5,3,6,6,11,10,"Carpe Diem Baby","Re-load","Carpe Diem Baby","5Raz1bgliM4doMnDaOyElV","Metallica","Reload",0.387,0.866,3,-5.336,0,0.0346,1.38e-05,0.129,0.161,0.463,142.35,"audio_features","5Raz1bgliM4doMnDaOyElV","spotify:track:5Raz1bgliM4doMnDaOyElV","https://api.spotify.com/v1/tracks/5Raz1bgliM4doMnDaOyElV","https://api.spotify.com/v1/audio-analysis/5Raz1bgliM4doMnDaOyElV",372200,4,1997-11-18,1,"Metallica",1997,"Reload","Reload 1997"
"58",1,0,3,1,1,2,1,6,3,6,"Bad Seed","Re-load","Bad Seed","424n1SLlo8uYe5d9WzMrNj","Metallica","Reload",0.548,0.946,6,-4.236,1,0.0439,2.6e-05,0.00902,0.312,0.713,126.915,"audio_features","424n1SLlo8uYe5d9WzMrNj","spotify:track:424n1SLlo8uYe5d9WzMrNj","https://api.spotify.com/v1/tracks/424n1SLlo8uYe5d9WzMrNj","https://api.spotify.com/v1/audio-analysis/424n1SLlo8uYe5d9WzMrNj",245333,4,1997-11-18,1,"Metallica",1997,"Reload","Reload 1997"
"59",3,6,2,6,5,3,4,6,8,7,"Where The Wild Things Are","Re-load","Where The Wild Things Are","4y8YNER0bmZhPOTJr76IiR","Metallica","Reload",0.454,0.888,11,-4.844,1,0.0485,0.000375,0.0204,0.109,0.166,92.221,"audio_features","4y8YNER0bmZhPOTJr76IiR","spotify:track:4y8YNER0bmZhPOTJr76IiR","https://api.spotify.com/v1/tracks/4y8YNER0bmZhPOTJr76IiR","https://api.spotify.com/v1/audio-analysis/4y8YNER0bmZhPOTJr76IiR",414133,4,1997-11-18,1,"Metallica",1997,"Reload","Reload 1997"
"60",4,3,6,3,3,4,4,2,9,6,"Prince Charming","Re-load","Prince Charming","26A8IIHFL1Y9GufqR3I65T","Metallica","Reload",0.551,0.975,3,-3.682,0,0.0469,1.97e-05,0.000811,0.0235,0.461,99.813,"audio_features","26A8IIHFL1Y9GufqR3I65T","spotify:track:26A8IIHFL1Y9GufqR3I65T","https://api.spotify.com/v1/tracks/26A8IIHFL1Y9GufqR3I65T","https://api.spotify.com/v1/audio-analysis/26A8IIHFL1Y9GufqR3I65T",365227,4,1997-11-18,1,"Metallica",1997,"Reload","Reload 1997"
"61",3,4,3,6,5,4,3,4,4,8,"Attitude","Re-load","Attitude","3mvunz8CB5WH2yLigeRw1w","Metallica","Reload",0.458,0.972,1,-4.38,1,0.0451,1.28e-05,0.00718,0.331,0.628,155.514,"audio_features","3mvunz8CB5WH2yLigeRw1w","spotify:track:3mvunz8CB5WH2yLigeRw1w","https://api.spotify.com/v1/tracks/3mvunz8CB5WH2yLigeRw1w","https://api.spotify.com/v1/audio-analysis/3mvunz8CB5WH2yLigeRw1w",316240,4,1997-11-18,1,"Metallica",1997,"Reload","Reload 1997"
"62",5,3,3,5,4,7,2,2,13,5,"Fixxxer","Re-load","Fixxxer","3nPUPTVGhcRStUxcvM5xtI","Metallica","Reload",0.48,0.837,1,-4.644,1,0.0452,0.000163,0.000244,0.0539,0.385,132.695,"audio_features","3nPUPTVGhcRStUxcvM5xtI","spotify:track:3nPUPTVGhcRStUxcvM5xtI","https://api.spotify.com/v1/tracks/3nPUPTVGhcRStUxcvM5xtI","https://api.spotify.com/v1/audio-analysis/3nPUPTVGhcRStUxcvM5xtI",495227,4,1997-11-18,1,"Metallica",1997,"Reload","Reload 1997"
"63",5,8,4,8,4,6,3,4,10,8,"Frantic","St. Anger","Frantic","09NpqcWK5TLI86HbHv3N0L","Metallica","St. Anger",0.483,0.978,10,-3.063,0,0.0882,0.00497,0.125,0.0782,0.563,161.764,"audio_features","09NpqcWK5TLI86HbHv3N0L","spotify:track:09NpqcWK5TLI86HbHv3N0L","https://api.spotify.com/v1/tracks/09NpqcWK5TLI86HbHv3N0L","https://api.spotify.com/v1/audio-analysis/09NpqcWK5TLI86HbHv3N0L",350360,4,2003-06-05,1,"Metallica",2003,"St. Anger","St. Anger 2003"
"64",3,3,2,9,5,4,1,6,8,5,"Some Kind Of Monster","St. Anger","Some Kind Of Monster","3mNOQhKgWNgtWIq4SGND8j","Metallica","St. Anger",0.337,0.938,5,-5.266,1,0.0532,0.000475,0.238,0.186,0.648,105.377,"audio_features","3mNOQhKgWNgtWIq4SGND8j","spotify:track:3mNOQhKgWNgtWIq4SGND8j","https://api.spotify.com/v1/tracks/3mNOQhKgWNgtWIq4SGND8j","https://api.spotify.com/v1/audio-analysis/3mNOQhKgWNgtWIq4SGND8j",505547,4,2003-06-05,1,"Metallica",2003,"St. Anger","St. Anger 2003"
"65",3,1,1,3,2,1,1,4,5,4,"Dirty Window","St. Anger","Dirty Window","6BW7c1H0hOJ83lcKTbUR47","Metallica","St. Anger",0.366,0.981,1,-4.234,1,0.0843,0.0121,0.000136,0.386,0.439,127.454,"audio_features","6BW7c1H0hOJ83lcKTbUR47","spotify:track:6BW7c1H0hOJ83lcKTbUR47","https://api.spotify.com/v1/tracks/6BW7c1H0hOJ83lcKTbUR47","https://api.spotify.com/v1/audio-analysis/6BW7c1H0hOJ83lcKTbUR47",324907,4,2003-06-05,1,"Metallica",2003,"St. Anger","St. Anger 2003"
"66",3,2,2,5,1,5,1,3,8,5,"Invisible Kid","St. Anger","Invisible Kid","1mbtnFSKbTmvbYxecgFb57","Metallica","St. Anger",0.491,0.988,1,-5.205,1,0.0908,0.0065,0.516,0.0569,0.408,157.839,"audio_features","1mbtnFSKbTmvbYxecgFb57","spotify:track:1mbtnFSKbTmvbYxecgFb57","https://api.spotify.com/v1/tracks/1mbtnFSKbTmvbYxecgFb57","https://api.spotify.com/v1/audio-analysis/1mbtnFSKbTmvbYxecgFb57",510093,4,2003-06-05,1,"Metallica",2003,"St. Anger","St. Anger 2003"
"67",0,4,1,1,3,1,1,3,2,4,"My World","St. Anger","My World","0rVZ9iDQCmb2nyB8RvfAOv","Metallica","St. Anger",0.329,0.982,1,-4.456,1,0.083,0.0018,0.00456,0.281,0.351,99.153,"audio_features","0rVZ9iDQCmb2nyB8RvfAOv","spotify:track:0rVZ9iDQCmb2nyB8RvfAOv","https://api.spotify.com/v1/tracks/0rVZ9iDQCmb2nyB8RvfAOv","https://api.spotify.com/v1/audio-analysis/0rVZ9iDQCmb2nyB8RvfAOv",345533,4,2003-06-05,1,"Metallica",2003,"St. Anger","St. Anger 2003"
"68",4,0,2,5,0,1,1,0,8,0,"Shoot Me Again","St. Anger","Shoot Me Again","2O4M60YhdylyjSNOXQMlIE","Metallica","St. Anger",0.55,0.927,1,-4.324,1,0.0815,0.00061,0.0135,0.0458,0.347,111.432,"audio_features","2O4M60YhdylyjSNOXQMlIE","spotify:track:2O4M60YhdylyjSNOXQMlIE","https://api.spotify.com/v1/tracks/2O4M60YhdylyjSNOXQMlIE","https://api.spotify.com/v1/audio-analysis/2O4M60YhdylyjSNOXQMlIE",430107,4,2003-06-05,1,"Metallica",2003,"St. Anger","St. Anger 2003"
"69",2,1,2,2,3,4,3,3,5,4,"Sweet Amber","St. Anger","Sweet Amber","5fU6qjmD38P90BMsuqpiuU","Metallica","St. Anger",0.479,0.913,0,-5.335,1,0.0625,0.00114,0.000107,0.226,0.413,93.213,"audio_features","5fU6qjmD38P90BMsuqpiuU","spotify:track:5fU6qjmD38P90BMsuqpiuU","https://api.spotify.com/v1/tracks/5fU6qjmD38P90BMsuqpiuU","https://api.spotify.com/v1/audio-analysis/5fU6qjmD38P90BMsuqpiuU",327133,4,2003-06-05,1,"Metallica",2003,"St. Anger","St. Anger 2003"
"70",0,3,1,1,5,1,1,7,3,6,"Purify","St. Anger","Purify","0HZpiUtrwCqKChQn0x6Bqy","Metallica","St. Anger",0.506,0.988,0,-3.139,1,0.0733,0.00213,0.00399,0.296,0.235,105.531,"audio_features","0HZpiUtrwCqKChQn0x6Bqy","spotify:track:0HZpiUtrwCqKChQn0x6Bqy","https://api.spotify.com/v1/tracks/0HZpiUtrwCqKChQn0x6Bqy","https://api.spotify.com/v1/audio-analysis/0HZpiUtrwCqKChQn0x6Bqy",313933,3,2003-06-05,1,"Metallica",2003,"St. Anger","St. Anger 2003"
"71",5,3,2,6,1,6,1,0,9,3,"All Within My Hands","St. Anger","All Within My Hands","2XDPSz4jo6FiOoRc7pfgm3","Metallica","St. Anger",0.553,0.966,10,-4.489,0,0.086,0.00392,0.00241,0.237,0.302,105.786,"audio_features","2XDPSz4jo6FiOoRc7pfgm3","spotify:track:2XDPSz4jo6FiOoRc7pfgm3","https://api.spotify.com/v1/tracks/2XDPSz4jo6FiOoRc7pfgm3","https://api.spotify.com/v1/audio-analysis/2XDPSz4jo6FiOoRc7pfgm3",525893,4,2003-06-05,1,"Metallica",2003,"St. Anger","St. Anger 2003"
"72",13,3,6,17,1,12,1,3,24,4,"That Was Just Your Life","Death Magnetic","That Was Just Your Life","2otSugsyrMFRi7ohdeB635","Metallica","Death Magnetic",0.251,0.994,5,-2.29,1,0.109,0.000577,0.0018,0.0898,0.361,189.891,"audio_features","2otSugsyrMFRi7ohdeB635","spotify:track:2otSugsyrMFRi7ohdeB635","https://api.spotify.com/v1/tracks/2otSugsyrMFRi7ohdeB635","https://api.spotify.com/v1/audio-analysis/2otSugsyrMFRi7ohdeB635",428320,4,2008-09-12,1,"Metallica",2008,"Death Magnetic","Death Magnetic 2008"
"73",10,5,6,13,3,11,3,3,20,5,"The End Of The Line","Death Magnetic","The End Of The Line","3KFtAMirz8dF1gApXdWMRf","Metallica","Death Magnetic",0.335,0.985,4,-2.383,0,0.0921,0.000115,0.000807,0.135,0.202,106.552,"audio_features","3KFtAMirz8dF1gApXdWMRf","spotify:track:3KFtAMirz8dF1gApXdWMRf","https://api.spotify.com/v1/tracks/3KFtAMirz8dF1gApXdWMRf","https://api.spotify.com/v1/audio-analysis/3KFtAMirz8dF1gApXdWMRf",472360,4,2008-09-12,1,"Metallica",2008,"Death Magnetic","Death Magnetic 2008"
"74",3,5,3,4,5,4,2,6,6,10,"The Day That Never Comes","Death Magnetic","The Day That Never Comes","2gqzkEF88vMclfRZEIOnQO","Metallica","Death Magnetic",0.334,0.986,4,-1.046,0,0.0576,0.000114,0.0353,0.0805,0.48,124.668,"audio_features","2gqzkEF88vMclfRZEIOnQO","spotify:track:2gqzkEF88vMclfRZEIOnQO","https://api.spotify.com/v1/tracks/2gqzkEF88vMclfRZEIOnQO","https://api.spotify.com/v1/audio-analysis/2gqzkEF88vMclfRZEIOnQO",476267,4,2008-09-12,1,"Metallica",2008,"Death Magnetic","Death Magnetic 2008"
"75",3,4,2,6,2,4,2,1,10,4,"All Nightmare Long","Death Magnetic","All Nightmare Long","5w3TTTAo6DIEjQYO3vKZq0","Metallica","Death Magnetic",0.271,0.985,9,-0.805,1,0.123,0.000568,0.00112,0.0809,0.354,182.981,"audio_features","5w3TTTAo6DIEjQYO3vKZq0","spotify:track:5w3TTTAo6DIEjQYO3vKZq0","https://api.spotify.com/v1/tracks/5w3TTTAo6DIEjQYO3vKZq0","https://api.spotify.com/v1/audio-analysis/5w3TTTAo6DIEjQYO3vKZq0",477013,4,2008-09-12,1,"Metallica",2008,"Death Magnetic","Death Magnetic 2008"
"76",5,5,1,6,4,9,5,3,10,5,"Cyanide","Death Magnetic","Cyanide","2LfonCFEOzFedikP12rTeo","Metallica","Death Magnetic",0.313,0.993,11,-0.463,0,0.0751,0.000119,0.000335,0.303,0.497,129.255,"audio_features","2LfonCFEOzFedikP12rTeo","spotify:track:2LfonCFEOzFedikP12rTeo","https://api.spotify.com/v1/tracks/2LfonCFEOzFedikP12rTeo","https://api.spotify.com/v1/audio-analysis/2LfonCFEOzFedikP12rTeo",399547,4,2008-09-12,1,"Metallica",2008,"Death Magnetic","Death Magnetic 2008"
"77",3,3,4,6,2,5,1,2,9,5,"The Unforgiven III","Death Magnetic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",11,9,5,11,7,8,3,8,16,9,"The Judas Kiss","Death Magnetic","The Judas Kiss","3XLnsk7Xs7ONROfmWTB58u","Metallica","Death Magnetic",0.412,0.975,4,-0.974,0,0.0719,0.000444,0.00325,0.0387,0.465,88.673,"audio_features","3XLnsk7Xs7ONROfmWTB58u","spotify:track:3XLnsk7Xs7ONROfmWTB58u","https://api.spotify.com/v1/tracks/3XLnsk7Xs7ONROfmWTB58u","https://api.spotify.com/v1/audio-analysis/3XLnsk7Xs7ONROfmWTB58u",480760,4,2008-09-12,1,"Metallica",2008,"Death Magnetic","Death Magnetic 2008"
"79",18,6,12,19,0,14,3,0,24,3,"My Apocalypse","Death Magnetic","My Apocalypse","6qIleHbUTXcGfBfQ8h0R2n","Metallica","Death Magnetic",0.262,0.993,5,-1.27,0,0.199,0.000199,0.00182,0.0962,0.279,199.915,"audio_features","6qIleHbUTXcGfBfQ8h0R2n","spotify:track:6qIleHbUTXcGfBfQ8h0R2n","https://api.spotify.com/v1/tracks/6qIleHbUTXcGfBfQ8h0R2n","https://api.spotify.com/v1/audio-analysis/6qIleHbUTXcGfBfQ8h0R2n",301013,4,2008-09-12,1,"Metallica",2008,"Death Magnetic","Death Magnetic 2008"
"80",4,2,2,6,2,2,2,1,8,3,"Hardwired","Hardwired... To Self-Destruct","Hardwired","7myke8Id4WyKFlWcRBJdIF","Metallica","Hardwired... To Self-Destruct",0.13,0.991,11,-3.126,1,0.0604,1.15e-05,0.00412,0.225,0.505,185.364,"audio_features","7myke8Id4WyKFlWcRBJdIF","spotify:track:7myke8Id4WyKFlWcRBJdIF","https://api.spotify.com/v1/tracks/7myke8Id4WyKFlWcRBJdIF","https://api.spotify.com/v1/audio-analysis/7myke8Id4WyKFlWcRBJdIF",191332,4,2016-11-18,1,"Metallica",2016,"HardwiredDestruct","HardwiredDestruct 2016"
"81",5,1,3,12,1,13,2,3,22,8,"Moth Into Flame","Hardwired... To Self-Destruct","Moth Into Flame","5sEcwMeC3QDnSOWlyQyQ3E","Metallica","Hardwired... To Self-Destruct",0.169,0.978,4,-3.37,0,0.0657,3.28e-05,0.00395,0.0567,0.38,179.035,"audio_features","5sEcwMeC3QDnSOWlyQyQ3E","spotify:track:5sEcwMeC3QDnSOWlyQyQ3E","https://api.spotify.com/v1/tracks/5sEcwMeC3QDnSOWlyQyQ3E","https://api.spotify.com/v1/audio-analysis/5sEcwMeC3QDnSOWlyQyQ3E",350644,4,2016-11-18,1,"Metallica",2016,"HardwiredDestruct","HardwiredDestruct 2016"
"82",6,5,4,9,2,8,1,2,12,3,"Dream No More","Hardwired... To Self-Destruct","Dream No More","1GHEFTy1XOzIuqW6MUfyHZ","Metallica","Hardwired... To Self-Destruct",0.505,0.947,7,-3.476,1,0.0601,6.31e-05,0.00429,0.0628,0.287,97.615,"audio_features","1GHEFTy1XOzIuqW6MUfyHZ","spotify:track:1GHEFTy1XOzIuqW6MUfyHZ","https://api.spotify.com/v1/tracks/1GHEFTy1XOzIuqW6MUfyHZ","https://api.spotify.com/v1/audio-analysis/1GHEFTy1XOzIuqW6MUfyHZ",389598,4,2016-11-18,1,"Metallica",2016,"HardwiredDestruct","HardwiredDestruct 2016"
"83",4,3,3,7,3,6,4,4,9,6,"Halo On Fire","Hardwired... To Self-Destruct","Halo On Fire","38azNLH2JwH4j8zidhY3Po","Metallica","Hardwired... To Self-Destruct",0.328,0.937,4,-3.261,0,0.0506,1.31e-05,0.00327,0.0627,0.228,124.431,"audio_features","38azNLH2JwH4j8zidhY3Po","spotify:track:38azNLH2JwH4j8zidhY3Po","https://api.spotify.com/v1/tracks/38azNLH2JwH4j8zidhY3Po","https://api.spotify.com/v1/audio-analysis/38azNLH2JwH4j8zidhY3Po",495017,4,2016-11-18,1,"Metallica",2016,"HardwiredDestruct","HardwiredDestruct 2016"
"84",6,1,0,6,1,5,3,3,10,2,"Confusion","Hardwired... To Self-Destruct","Confusion","1yrpGFcLTSafPrbIpc5ov8","Metallica","Hardwired... To Self-Destruct",0.45,0.991,4,-3.532,1,0.0656,3.06e-05,0.0247,0.126,0.337,122.285,"audio_features","1yrpGFcLTSafPrbIpc5ov8","spotify:track:1yrpGFcLTSafPrbIpc5ov8","https://api.spotify.com/v1/tracks/1yrpGFcLTSafPrbIpc5ov8","https://api.spotify.com/v1/audio-analysis/1yrpGFcLTSafPrbIpc5ov8",401226,4,2016-11-18,1,"Metallica",2016,"HardwiredDestruct","HardwiredDestruct 2016"
"85",6,4,2,9,4,5,0,3,13,10,"ManUNkind","Hardwired... To Self-Destruct",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",5,4,3,8,2,6,4,4,11,4,"Here Comes Revenge","Hardwired... To Self-Destruct","Here Comes Revenge","6R3C89dZ2xt8EKDpgPEMFc","Metallica","Hardwired... To Self-Destruct",0.494,0.98,6,-3.823,0,0.0666,6.38e-05,0.0822,0.136,0.315,131.148,"audio_features","6R3C89dZ2xt8EKDpgPEMFc","spotify:track:6R3C89dZ2xt8EKDpgPEMFc","https://api.spotify.com/v1/tracks/6R3C89dZ2xt8EKDpgPEMFc","https://api.spotify.com/v1/audio-analysis/6R3C89dZ2xt8EKDpgPEMFc",437625,4,2016-11-18,1,"Metallica",2016,"HardwiredDestruct","HardwiredDestruct 2016"
"87",3,2,3,4,1,4,4,4,7,2,"Murder One","Hardwired... To Self-Destruct","Murder One","6bavz6DVogZ45tleQJxlv0","Metallica","Hardwired... To Self-Destruct",0.445,0.953,6,-3.359,1,0.0408,2.17e-05,0.00251,0.108,0.351,107.222,"audio_features","6bavz6DVogZ45tleQJxlv0","spotify:track:6bavz6DVogZ45tleQJxlv0","https://api.spotify.com/v1/tracks/6bavz6DVogZ45tleQJxlv0","https://api.spotify.com/v1/audio-analysis/6bavz6DVogZ45tleQJxlv0",345277,4,2016-11-18,1,"Metallica",2016,"HardwiredDestruct","HardwiredDestruct 2016"
"88",2,9,5,6,5,6,3,8,6,11,"Spit Out The Bone","Hardwired... To Self-Destruct","Spit Out the Bone","7MHkweinOceprzkRWIYTTc","Metallica","Hardwired... To Self-Destruct",0.157,0.987,9,-3.739,1,0.091,9.25e-06,0.0628,0.151,0.462,167.949,"audio_features","7MHkweinOceprzkRWIYTTc","spotify:track:7MHkweinOceprzkRWIYTTc","https://api.spotify.com/v1/tracks/7MHkweinOceprzkRWIYTTc","https://api.spotify.com/v1/audio-analysis/7MHkweinOceprzkRWIYTTc",429199,4,2016-11-18,1,"Metallica",2016,"HardwiredDestruct","HardwiredDestruct 2016"
"89",11,1,4,9,2,10,3,2,13,8,"Evil Has No Boundaries","Show No Mercy","Evil Has No Boundaries","5iIF0locYCmK7I90OMCs2I","Slayer","Show No Mercy",0.164,0.889,9,-6.827,1,0.0962,2.3e-05,0.0123,0.155,0.262,176.313,"audio_features","5iIF0locYCmK7I90OMCs2I","spotify:track:5iIF0locYCmK7I90OMCs2I","https://api.spotify.com/v1/tracks/5iIF0locYCmK7I90OMCs2I","https://api.spotify.com/v1/audio-analysis/5iIF0locYCmK7I90OMCs2I",189267,4,1983-12-03,NA,"Slayer",1983,"Show No Mercy","Show No Mercy 1983"
"90",6,5,5,10,5,8,0,5,10,8,"The Antichrist","Show No Mercy","The Antichrist","6Tjr3224DVeSWdq6dXgD6A","Slayer","Show No Mercy",0.342,0.937,0,-6.756,1,0.0726,6.09e-06,0.582,0.221,0.368,119.48,"audio_features","6Tjr3224DVeSWdq6dXgD6A","spotify:track:6Tjr3224DVeSWdq6dXgD6A","https://api.spotify.com/v1/tracks/6Tjr3224DVeSWdq6dXgD6A","https://api.spotify.com/v1/audio-analysis/6Tjr3224DVeSWdq6dXgD6A",169533,4,1983-12-03,NA,"Slayer",1983,"Show No Mercy","Show No Mercy 1983"
"91",3,2,3,8,2,11,0,4,14,6,"Die By The Sword","Show No Mercy","Die by the Sword","4JDFs0oRsOKAu8mQEkSFbQ","Slayer","Show No Mercy",0.125,0.737,0,-7.349,1,0.0868,1.37e-05,0.441,0.0754,0.19,189.674,"audio_features","4JDFs0oRsOKAu8mQEkSFbQ","spotify:track:4JDFs0oRsOKAu8mQEkSFbQ","https://api.spotify.com/v1/tracks/4JDFs0oRsOKAu8mQEkSFbQ","https://api.spotify.com/v1/audio-analysis/4JDFs0oRsOKAu8mQEkSFbQ",216933,4,1983-12-03,NA,"Slayer",1983,"Show No Mercy","Show No Mercy 1983"
